Checking Status,Credit History,Purpose,Credit Requested,Saving Status,Employment,Personal Status,Age,Job,Class
<0,existing paid,radio/tv,2439,<100,0<X<4,div/sep/mar/wid,35,skilled,bad
no checking,existing paid,furniture/equipment,2210,<100,0<X<4,single,25,unskilled,bad
<0,existing paid,new car,1422,<100,0<X<4,single,27,high qualif/self emp/mgmt,bad
0<=X<200,existing paid,furniture/equipment,4057,<100,4<=X<7,div/sep/mar/wid,43,skilled,bad
<0,existing paid,education,795,<100,0<X<4,div/sep/mar/wid,53,skilled,bad
0<=X<200,existing paid,business,15672,<100,0<X<4,single,23,skilled,bad
<0,existing paid,furniture/equipment,4153,<100,0<X<4,single,42,skilled,bad
<0,critical/other existing credit,new car,2625,<100,>=7,single,43,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,4736,<100,0<X<4,div/sep/mar/wid,25,unskilled,bad
<0,no credits/all paid,business,3161,<100,0<X<4,single,31,skilled,bad
0<=X<200,no credits/all paid,other,18424,<100,0<X<4,div/sep/mar/wid,32,high qualif/self emp/mgmt,bad
<0,existing paid,new car,14896,<100,>=7,single,68,high qualif/self emp/mgmt,bad
<0,existing paid,furniture/equipment,2359,100<=X<500,unemployed,div/sep/mar/wid,33,skilled,bad
<0,existing paid,furniture/equipment,3345,<100,>=7,single,39,high qualif/self emp/mgmt,bad
<0,existing paid,radio/tv,1366,<100,0<X<4,div/sep/mar/wid,22,skilled,bad
<0,no credits/all paid,furniture/equipment,6872,<100,0<X<4,div/sep/mar/wid,55,skilled,bad
<0,no credits/all paid,new car,697,<100,0<X<4,single,46,skilled,bad
<0,existing paid,used car,10297,<100,4<=X<7,single,39,skilled,bad
0<=X<200,existing paid,radio/tv,1670,<100,0<X<4,div/sep/mar/wid,22,skilled,bad
0<=X<200,delayed previously,radio/tv,1919,100<=X<500,0<X<4,single,30,high qualif/self emp/mgmt,bad
>=200,existing paid,radio/tv,745,<100,0<X<4,div/sep/mar/wid,28,unskilled,bad
0<=X<200,existing paid,education,6288,<100,0<X<4,single,42,skilled,bad
<0,no credits/all paid,furniture/equipment,3349,>500,0<X<4,single,30,skilled,bad
no checking,existing paid,furniture/equipment,1533,<100,0<X<4,div/sep/mar/wid,43,unskilled,bad
no checking,existing paid,radio/tv,3621,100<=X<500,>=7,single,31,skilled,bad
<0,delayed previously,business,2145,<100,4<=X<7,single,24,skilled,bad
0<=X<200,existing paid,used car,4113,>500,0<X<4,div/sep/mar/wid,28,skilled,bad
no checking,existing paid,furniture/equipment,10974,<100,unemployed,div/sep/mar/wid,26,high qualif/self emp/mgmt,bad
<0,existing paid,new car,4006,<100,0<X<4,single,45,unskilled,bad
no checking,existing paid,radio/tv,2397,>500,>=7,single,35,skilled,bad
0<=X<200,critical/other existing credit,radio/tv,2520,>500,0<X<4,single,23,unskilled,bad
<0,no credits/all paid,new car,1193,<100,unemployed,div/sep/mar/wid,29,unskilled,bad
<0,existing paid,business,7297,<100,>=7,single,36,skilled,bad
no checking,delayed previously,new car,2538,<100,>=7,single,47,unskilled,bad
0<=X<200,no credits/all paid,new car,1264,100<=X<500,0<X<4,div/sep/mar/wid,25,skilled,bad
0<=X<200,critical/other existing credit,furniture/equipment,8386,<100,4<=X<7,single,49,skilled,bad
no checking,existing paid,business,4844,<100,unemployed,single,33,high qualif/self emp/mgmt,bad
<0,existing paid,used car,8229,<100,0<X<4,single,26,skilled,bad
<0,existing paid,radio/tv,1845,<100,0<X<4,single,23,skilled,bad
